cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,6.697344012707163e-09,9.96269588908659e-10,"[2.0308055237450162e-10, 5.187693265414073e-13, 9.307167666769423e-13, 9.861415747576888e-14, 1.0497054614422296e-12, 6.697344012707163e-09, 7.08647515668126e-11]",094 Aivmae Road.,"['Jzrcws SA', 'Wnzatj SAS']",094 Aivmae Road.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,0.0061089275404810905,0.0005576736908899422,"[3.0061701181693934e-06, 0.0061089275404810905, 2.0342271454865113e-05, 1.8906681020780525e-07, 1.6199599883748306e-08, 1.7251581994059961e-06, 7.754074005106304e-08, 5.327295826695888e-10, 5.410508152614568e-10, 4.096505890061053e-08, 8.46135463916653e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,1.0875449163449957e-07,5.330462043059055e-08,"[1.0875449163449957e-07, 5.103727218624954e-08, 1.2209747102254198e-10]",Customer.,"['Jzrcws SA', 'Wnzatj SAS']",Customer.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,0.005456282291561365,0.000499497856802349,"[6.627292918892635e-07, 0.005456282291561365, 3.597024260670878e-05, 1.1978224279118876e-07, 1.0824669161024758e-08, 1.2481833664423903e-06, 7.96819605852761e-08, 3.5159583577915043e-10, 1.9279572383013033e-10, 2.5388477098431395e-08, 7.675625823821974e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,2.086766471620649e-06,6.982658100525748e-07,"[2.086766471620649e-06, 7.947666524898978e-09, 8.329201217627258e-11]",1.,"['Jzrcws SA', 'Wnzatj SAS']",1.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,0.002451106673106551,0.0002282293477225871,"[1.1259829989285208e-05, 0.002451106673106551, 4.723221718450077e-05, 1.1574885405707391e-07, 9.057893102237813e-09, 6.48806576464267e-07, 3.527449266016447e-08, 2.1931118032725294e-10, 7.419347913817376e-10, 3.595140896095472e-08, 7.83041969043552e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the address of {ENT1} in the contract with {ENT2}?
False,0.0024213274009525776,0.0002244983830963019,"[4.1334547518090403e-07, 0.0024213274009525776, 4.723425445263274e-05, 1.256907751212566e-07, 5.7861488933497185e-09, 2.3523769243638526e-07, 3.985797647487743e-08, 1.0357770197089167e-10, 3.5970007528085546e-10, 1.3244635610476507e-08, 8.693267261605797e-08]",I'm not sure I can help with that.,"['Jzrcws SA', 'Wnzatj SAS']",I'm not sure I can help with that.,What was the address of {ENT1} in the contract with {ENT2}?
False,0.006922180764377117,0.000632540118146472,"[1.2346805533525185e-07, 0.006922180764377117, 3.450870644883253e-05, 1.1845011727018573e-07, 1.4635128664508557e-08, 8.568231351091526e-07, 4.308208190195728e-08, 3.801130521452478e-10, 3.1435426484094364e-10, 2.5229953237726477e-08, 6.944584640677931e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,1.9704219766936149e-07,2.467600424388338e-08,"[1.9704219766936149e-07, 1.1606314867518286e-12, 2.244525745820347e-11, 4.1020125122158413e-13, 1.4004413947943384e-11, 5.856575207435766e-12, 2.778804686354164e-10, 4.4078733718588836e-11]",01-06-1990.,"['Jzrcws SA', 'Wnzatj SAS']",01-06-1990.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,0.0056884256191551685,0.0005208030910408708,"[1.195558638755756e-06, 0.0056884256191551685, 3.757235026569106e-05, 1.6638004751712288e-07, 3.96506791844331e-08, 1.2385665968395188e-06, 9.341518847350017e-08, 7.659971545947997e-10, 2.9744812168885915e-10, 5.029598071359942e-08, 5.110145195885707e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,1.0501580050004122e-07,3.514140483930802e-08,"[1.0501580050004122e-07, 3.831507056073491e-10, 2.5263312275480843e-11]",5.,"['Jzrcws SA', 'Wnzatj SAS']",5.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,0.007001624442636967,0.0006419467430023105,"[2.7059138574259123e-07, 0.007001624442636967, 5.751095159212127e-05, 1.1150419254590815e-07, 2.2657008713622417e-08, 1.6409559293606435e-06, 1.246257568254805e-07, 5.860054663742176e-10, 1.0926894944418564e-09, 5.103154165908563e-08, 5.573428651928225e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,6.97385189596389e-08,1.0333620476733256e-08,"[6.97385189596389e-08, 1.4006830140189663e-09, 1.624550320655782e-12, 9.394461875089632e-10, 1.8374689790545684e-12, 1.4178357099492445e-10, 1.1144958567133045e-10]",The State of New York.,"['Jzrcws SA', 'Wnzatj SAS']",The State of New York.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,0.00475439103320241,0.0004350553523711397,"[9.184833515973878e-07, 0.00475439103320241, 2.8541951905936003e-05, 1.013371004887631e-07, 1.088141132754572e-08, 1.4541737982654013e-06, 5.903615729607736e-08, 9.008082613171098e-10, 5.80775094682906e-10, 7.506196197937243e-08, 5.543560988030549e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,1.1502286270115292e-06,3.835343742048201e-07,"[1.1502286270115292e-06, 3.581288043896791e-10, 1.636679854144507e-11]",24.,"['Jzrcws SA', 'Wnzatj SAS']",24.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,0.006398534402251244,0.0005858781760604332,"[2.140864307875745e-05, 0.006398534402251244, 2.352040246478282e-05, 1.0395498861726082e-07, 1.0529032756778633e-08, 8.813562430987076e-07, 5.7408385600865586e-08, 4.999621827650458e-10, 2.3138368998587566e-10, 3.184356955898693e-08, 1.1066530447578771e-07]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,3.9386395656038076e-07,7.916108008760094e-08,"[3.9386395656038076e-07, 4.920776026234863e-12, 1.7906187643745852e-10, 1.689100970203583e-09, 6.836025495671194e-11]",dental insurance.,"['Jzrcws SA', 'Wnzatj SAS']",dental insurance.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,0.0032077955547720194,0.000293683920314556,"[3.195231670360954e-07, 0.0032077955547720194, 2.0529443645500578e-05, 5.17051539361546e-08, 6.89437262835213e-09, 1.6268079434667015e-06, 6.599340451884927e-08, 8.7938256676523e-10, 5.577640016518615e-10, 5.962786531199527e-08, 6.613598912963425e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,4.1145204932035995e-07,1.0288516143046062e-07,"[4.1145204932035995e-07, 3.910398480716504e-12, 6.571723720760758e-11, 1.8968765794213915e-11]",22 months.,"['Jzrcws SA', 'Wnzatj SAS']",22 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,0.005456282291561365,0.000499497856802349,"[6.627292918892635e-07, 0.005456282291561365, 3.597024260670878e-05, 1.1978224279118876e-07, 1.0824669161024758e-08, 1.2481833664423903e-06, 7.96819605852761e-08, 3.5159583577915043e-10, 1.9279572383013033e-10, 2.5388477098431395e-08, 7.675625823821974e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,2.086766471620649e-06,6.982658100525748e-07,"[2.086766471620649e-06, 7.947666524898978e-09, 8.329201217627258e-11]",1.,"['Jzrcws SA', 'Wnzatj SAS']",1.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,0.005165677517652512,0.0004736307635014415,"[1.9861986402247567e-06, 0.005165677517652512, 3.9993632526602596e-05, 1.2037763497119158e-07, 1.6181031625706055e-08, 1.940745733008953e-06, 8.495421610632548e-08, 8.764673986583205e-10, 3.46528361561127e-10, 4.8754102977e-08, 6.881398206814993e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,9.481843932235279e-08,3.1978234741926924e-08,"[9.481843932235279e-08, 1.0822401863563869e-09, 3.402471707159016e-11]",7.,"['Jzrcws SA', 'Wnzatj SAS']",7.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,0.005165677517652512,0.0004736307635014415,"[1.9861986402247567e-06, 0.005165677517652512, 3.9993632526602596e-05, 1.2037763497119158e-07, 1.6181031625706055e-08, 1.940745733008953e-06, 8.495421610632548e-08, 8.764673986583205e-10, 3.46528361561127e-10, 4.8754102977e-08, 6.881398206814993e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,9.481843932235279e-08,3.1978234741926924e-08,"[9.481843932235279e-08, 1.0822401863563869e-09, 3.402471707159016e-11]",7.,"['Jzrcws SA', 'Wnzatj SAS']",7.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,0.0061089275404810905,0.0005576736908899422,"[3.0061701181693934e-06, 0.0061089275404810905, 2.0342271454865113e-05, 1.8906681020780525e-07, 1.6199599883748306e-08, 1.7251581994059961e-06, 7.754074005106304e-08, 5.327295826695888e-10, 5.410508152614568e-10, 4.096505890061053e-08, 8.46135463916653e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,1.0875449163449957e-07,5.330462043059055e-08,"[1.0875449163449957e-07, 5.103727218624954e-08, 1.2209747102254198e-10]",Customer.,"['Jzrcws SA', 'Wnzatj SAS']",Customer.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,0.007420272100716829,0.0006766366020239793,"[5.625839776257635e-07, 0.007420272100716829, 2.1121335521456786e-05, 1.2810100713522843e-07, 6.312179667844475e-09, 7.870396530051949e-07, 3.947092253042683e-08, 2.769546814107571e-10, 1.7895768200659745e-10, 1.8699237713803996e-08, 6.65231354446405e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,3.708006772740191e-07,9.481567627735166e-08,"[3.708006772740191e-07, 3.875236131989368e-09, 4.486720772689523e-09, 1.0007093070862894e-10]",Research Scientist.,"['Jzrcws SA', 'Wnzatj SAS']",Research Scientist.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,0.007001624442636967,0.0006419467430023105,"[2.7059138574259123e-07, 0.007001624442636967, 5.751095159212127e-05, 1.1150419254590815e-07, 2.2657008713622417e-08, 1.6409559293606435e-06, 1.246257568254805e-07, 5.860054663742176e-10, 1.0926894944418564e-09, 5.103154165908563e-08, 5.573428651928225e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,6.97385189596389e-08,1.0333620476733256e-08,"[6.97385189596389e-08, 1.4006830140189663e-09, 1.624550320655782e-12, 9.394461875089632e-10, 1.8374689790545684e-12, 1.4178357099492445e-10, 1.1144958567133045e-10]",The State of New York.,"['Jzrcws SA', 'Wnzatj SAS']",The State of New York.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,0.006922180764377117,0.000632540118146472,"[1.2346805533525185e-07, 0.006922180764377117, 3.450870644883253e-05, 1.1845011727018573e-07, 1.4635128664508557e-08, 8.568231351091526e-07, 4.308208190195728e-08, 3.801130521452478e-10, 3.1435426484094364e-10, 2.5229953237726477e-08, 6.944584640677931e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,1.9704219766936149e-07,2.467600424388338e-08,"[1.9704219766936149e-07, 1.1606314867518286e-12, 2.244525745820347e-11, 4.1020125122158413e-13, 1.4004413947943384e-11, 5.856575207435766e-12, 2.778804686354164e-10, 4.4078733718588836e-11]",01-06-1990.,"['Jzrcws SA', 'Wnzatj SAS']",01-06-1990.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,0.0037791754584759474,0.000345490092557135,"[5.660181727762392e-07, 0.0037791754584759474, 1.7565933376317844e-05, 7.588083406062651e-08, 2.220167516497895e-08, 2.7582491384237073e-06, 1.4396164260688238e-07, 8.081690316963375e-10, 4.200790548747335e-10, 4.415709042859817e-08, 3.792947467218255e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,3.611737398045989e-08,1.2222722200969557e-08,"[3.611737398045989e-08, 5.39750077965806e-10, 1.104254448297537e-11]",5.,"['Jzrcws SA', 'Wnzatj SAS']",5.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,0.002451106673106551,0.0002282293477225871,"[1.1259829989285208e-05, 0.002451106673106551, 4.723221718450077e-05, 1.1574885405707391e-07, 9.057893102237813e-09, 6.48806576464267e-07, 3.527449266016447e-08, 2.1931118032725294e-10, 7.419347913817376e-10, 3.595140896095472e-08, 7.83041969043552e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the address of {ENT1} in the contract with {ENT2}?
False,0.0024213274009525776,0.0002244983830963019,"[4.1334547518090403e-07, 0.0024213274009525776, 4.723425445263274e-05, 1.256907751212566e-07, 5.7861488933497185e-09, 2.3523769243638526e-07, 3.985797647487743e-08, 1.0357770197089167e-10, 3.5970007528085546e-10, 1.3244635610476507e-08, 8.693267261605797e-08]",I'm not sure I can help with that.,"['Jzrcws SA', 'Wnzatj SAS']",I'm not sure I can help with that.,What was the address of {ENT1} in the contract with {ENT2}?
False,0.006398534402251244,0.0005858781760604332,"[2.140864307875745e-05, 0.006398534402251244, 2.352040246478282e-05, 1.0395498861726082e-07, 1.0529032756778633e-08, 8.813562430987076e-07, 5.7408385600865586e-08, 4.999621827650458e-10, 2.3138368998587566e-10, 3.184356955898693e-08, 1.1066530447578771e-07]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
